,Coordenada $x_{1}$,Coordenada $x_{2}$,Valor de la Función,Abscisas del Punto,Punto Completo
$X_{495}$,-13.849681854681313,8.69734445404644,185.26165285739842,"[-13.849681854681313, 8.69734445404644]","[-13.849681854681313, 8.69734445404644, 185.26165285739842]"
$X_{496}$,17.997094377450026,-2.8987972302415024,-82.8731360150658,"[17.997094377450026, -2.8987972302415024]","[17.997094377450026, -2.8987972302415024, -82.8731360150658]"
$X_{497}$,-3.326428744662042,7.47344089172957,56.514217964709424,"[-3.326428744662042, 7.47344089172957]","[-3.326428744662042, 7.47344089172957, 56.514217964709424]"
$X_{498}$,-7.5706845829286085,7.058444269292092,79.6612120467756,"[-7.5706845829286085, 7.058444269292092]","[-7.5706845829286085, 7.058444269292092, 79.6612120467756]"
$X_{499}$,-9.260847797941478,13.746708910494768,186.48590555033974,"[-9.260847797941478, 13.746708910494768]","[-9.260847797941478, 13.746708910494768, 186.48590555033974]"
$X_{500}$,0.29713422686806723,11.526296261310726,123.68404852353643,"[0.29713422686806723, 11.526296261310726]","[0.29713422686806723, 11.526296261310726, 123.68404852353643]"
$X_{501}$,-4.923392638901367,6.078585870993901,46.65189366449647,"[-4.923392638901367, 6.078585870993901]","[-4.923392638901367, 6.078585870993901, 46.65189366449647]"
$X_{502}$,-1.9597719283523602,14.362036261804569,140.6192095426184,"[-1.9597719283523602, 14.362036261804569]","[-1.9597719283523602, 14.362036261804569, 140.6192095426184]"
$X_{503}$,17.238110835500585,9.334835422121781,30.981503286945557,"[17.238110835500585, 9.334835422121781]","[17.238110835500585, 9.334835422121781, 30.981503286945557]"
$X_{504}$,4.662773627928395,-3.9876344637004593,-103.89896197436008,"[4.662773627928395, -3.9876344637004593]","[4.662773627928395, -3.9876344637004593, -103.89896197436008]"
$X_{505}$,17.547971344103573,3.683116475237732,-60.2409753189866,"[17.547971344103573, 3.683116475237732]","[17.547971344103573, 3.683116475237732, -60.2409753189866]"
$X_{506}$,-2.9303402874802913,-2.6486661295077205,11.18850426133892,"[-2.9303402874802913, -2.6486661295077205]","[-2.9303402874802913, -2.6486661295077205, 11.18850426133892]"
$X_{507}$,-15.510773780114771,-19.997465947975034,-106.10418937809803,"[-15.510773780114771, -19.997465947975034]","[-15.510773780114771, -19.997465947975034, -106.10418937809803]"
$X_{508}$,1.0947340611602812,-15.923494710339906,-130.99661433665284,"[1.0947340611602812, -15.923494710339906]","[1.0947340611602812, -15.923494710339906, -130.99661433665284]"
$X_{509}$,17.445902157628794,8.554588941445651,53.29982420564563,"[17.445902157628794, 8.554588941445651]","[17.445902157628794, 8.554588941445651, 53.29982420564563]"
$X_{510}$,-8.652666201039857,-7.096372434882197,-65.91525957304795,"[-8.652666201039857, -7.096372434882197]","[-8.652666201039857, -7.096372434882197, -65.91525957304795]"
$X_{511}$,6.627449510624579,-5.420711401989289,-32.129523781039644,"[6.627449510624579, -5.420711401989289]","[6.627449510624579, -5.420711401989289, -32.129523781039644]"
$X_{512}$,-17.889637306217708,15.18580558517246,185.99118500662618,"[-17.889637306217708, 15.18580558517246]","[-17.889637306217708, 15.18580558517246, 185.99118500662618]"
$X_{513}$,8.946545457988147,17.594407743427766,101.76213882461515,"[8.946545457988147, 17.594407743427766]","[8.946545457988147, 17.594407743427766, 101.76213882461515]"
$X_{514}$,-10.610302341245458,-0.25913040470063464,30.404503807963735,"[-10.610302341245458, -0.25913040470063464]","[-10.610302341245458, -0.25913040470063464, 30.404503807963735]"
$X_{515}$,-13.034980707619738,4.81951405889469,72.98016802517253,"[-13.034980707619738, 4.81951405889469]","[-13.034980707619738, 4.81951405889469, 72.98016802517253]"
$X_{516}$,16.921623929653208,-9.30403803744845,-189.58943224813345,"[16.921623929653208, -9.30403803744845]","[16.921623929653208, -9.30403803744845, -189.58943224813345]"
$X_{517}$,0.22486730037339697,-7.6758312024848365,-61.28705509199828,"[0.22486730037339697, -7.6758312024848365]","[0.22486730037339697, -7.6758312024848365, -61.28705509199828]"
$X_{518}$,-11.479030821109003,12.668954637459443,130.06268173654757,"[-11.479030821109003, 12.668954637459443]","[-11.479030821109003, 12.668954637459443, 130.06268173654757]"
$X_{519}$,-0.7483495386790793,-7.913207539842265,-27.755833641172877,"[-0.7483495386790793, -7.913207539842265]","[-0.7483495386790793, -7.913207539842265, -27.755833641172877]"
$X_{520}$,18.999904978115147,-6.653746364592186,-95.6880311548861,"[18.999904978115147, -6.653746364592186]","[18.999904978115147, -6.653746364592186, -95.6880311548861]"
$X_{521}$,-0.11207458584779317,17.793330649530148,131.96578436714307,"[-0.11207458584779317, 17.793330649530148]","[-0.11207458584779317, 17.793330649530148, 131.96578436714307]"
$X_{522}$,9.703993776258919,3.778543619527621,-36.964759277773915,"[9.703993776258919, 3.778543619527621]","[9.703993776258919, 3.778543619527621, -36.964759277773915]"
$X_{523}$,2.065736336235865,9.63582086423477,100.25008609880787,"[2.065736336235865, 9.63582086423477]","[2.065736336235865, 9.63582086423477, 100.25008609880787]"
$X_{524}$,-0.5139467920712484,12.08969426520408,110.17397828049216,"[-0.5139467920712484, 12.08969426520408]","[-0.5139467920712484, 12.08969426520408, 110.17397828049216]"
$X_{525}$,11.24490570968171,-4.676458969852103,-43.37595745987341,"[11.24490570968171, -4.676458969852103]","[11.24490570968171, -4.676458969852103, -43.37595745987341]"
$X_{526}$,5.6670711135159415,11.535268309108687,41.90392159565743,"[5.6670711135159415, 11.535268309108687]","[5.6670711135159415, 11.535268309108687, 41.90392159565743]"
$X_{527}$,-10.444253806617528,-14.511127396615144,-123.8070703624446,"[-10.444253806617528, -14.511127396615144]","[-10.444253806617528, -14.511127396615144, -123.8070703624446]"
$X_{528}$,6.4697064499739945,-8.57782072457724,-71.16547853994615,"[6.4697064499739945, -8.57782072457724]","[6.4697064499739945, -8.57782072457724, -71.16547853994615]"
$X_{529}$,19.637361235754838,-9.619150083604886,-202.8112936175675,"[19.637361235754838, -9.619150083604886]","[19.637361235754838, -9.619150083604886, -202.8112936175675]"
$X_{530}$,-11.168359292125679,18.67157036551064,174.23064420611792,"[-11.168359292125679, 18.67157036551064]","[-11.168359292125679, 18.67157036551064, 174.23064420611792]"
$X_{531}$,-7.109878272209613,15.38991649400949,181.7193178919045,"[-7.109878272209613, 15.38991649400949]","[-7.109878272209613, 15.38991649400949, 181.7193178919045]"
$X_{532}$,10.39865847685224,-15.376213918568272,-161.49495549727894,"[10.39865847685224, -15.376213918568272]","[10.39865847685224, -15.376213918568272, -161.49495549727894]"
$X_{533}$,18.66723578460781,-1.5981839536084763,-137.7194551511858,"[18.66723578460781, -1.5981839536084763]","[18.66723578460781, -1.5981839536084763, -137.7194551511858]"
$X_{534}$,19.19443128065805,2.7997249064740295,-29.600200520753546,"[19.19443128065805, 2.7997249064740295]","[19.19443128065805, 2.7997249064740295, -29.600200520753546]"
$X_{535}$,-7.733988700944048,19.28909009522839,257.5980505479155,"[-7.733988700944048, 19.28909009522839]","[-7.733988700944048, 19.28909009522839, 257.5980505479155]"
$X_{536}$,11.757774134533857,-16.94867757656467,-232.53743420190278,"[11.757774134533857, -16.94867757656467]","[11.757774134533857, -16.94867757656467, -232.53743420190278]"
$X_{537}$,-16.113733607757258,5.124171619513689,75.33272239343378,"[-16.113733607757258, 5.124171619513689]","[-16.113733607757258, 5.124171619513689, 75.33272239343378]"
$X_{538}$,-16.85147848258506,12.894009415175724,149.4344038425893,"[-16.85147848258506, 12.894009415175724]","[-16.85147848258506, 12.894009415175724, 149.4344038425893]"
$X_{539}$,-18.520974348389206,5.660614607115079,87.09601001937679,"[-18.520974348389206, 5.660614607115079]","[-18.520974348389206, 5.660614607115079, 87.09601001937679]"
$X_{540}$,-12.991832746190553,5.01277472980486,89.93240566655987,"[-12.991832746190553, 5.01277472980486]","[-12.991832746190553, 5.01277472980486, 89.93240566655987]"
$X_{541}$,2.6125109611827533,0.9804876700387624,47.08656868380044,"[2.6125109611827533, 0.9804876700387624]","[2.6125109611827533, 0.9804876700387624, 47.08656868380044]"
$X_{542}$,-3.6208288315918793,19.81556717183389,197.77852958272067,"[-3.6208288315918793, 19.81556717183389]","[-3.6208288315918793, 19.81556717183389, 197.77852958272067]"
$X_{543}$,-6.03537193123862,10.764365852419534,120.87484729886046,"[-6.03537193123862, 10.764365852419534]","[-6.03537193123862, 10.764365852419534, 120.87484729886046]"
$X_{544}$,9.81235413533225,4.17474907397191,20.25557918936055,"[9.81235413533225, 4.17474907397191]","[9.81235413533225, 4.17474907397191, 20.25557918936055]"
$X_{545}$,-4.869780944854627,16.574602072737356,191.0682164217388,"[-4.869780944854627, 16.574602072737356]","[-4.869780944854627, 16.574602072737356, 191.0682164217388]"
$X_{546}$,-13.900139498626993,0.8385829707836621,82.01114048583324,"[-13.900139498626993, 0.8385829707836621]","[-13.900139498626993, 0.8385829707836621, 82.01114048583324]"
$X_{547}$,9.34925936744127,-15.202771308285016,-171.70106234689823,"[9.34925936744127, -15.202771308285016]","[9.34925936744127, -15.202771308285016, -171.70106234689823]"
$X_{548}$,-12.055688399692155,8.3299733005375,134.6223728749821,"[-12.055688399692155, 8.3299733005375]","[-12.055688399692155, 8.3299733005375, 134.6223728749821]"
$X_{549}$,-15.89125445704437,8.679929145377972,163.23909240869796,"[-15.89125445704437, 8.679929145377972]","[-15.89125445704437, 8.679929145377972, 163.23909240869796]"
$X_{550}$,14.80188771128364,0.050685627112581955,-94.82518643301859,"[14.80188771128364, 0.050685627112581955]","[14.80188771128364, 0.050685627112581955, -94.82518643301859]"
$X_{551}$,-0.32146506154450805,-1.4959254592987818,-35.37830664713967,"[-0.32146506154450805, -1.4959254592987818]","[-0.32146506154450805, -1.4959254592987818, -35.37830664713967]"
$X_{552}$,1.7591712118766196,0.0365086309072673,-43.940057005480746,"[1.7591712118766196, 0.0365086309072673]","[1.7591712118766196, 0.0365086309072673, -43.940057005480746]"
$X_{553}$,2.179001021792473,-0.0048136393215898465,-44.20504224667453,"[2.179001021792473, -0.0048136393215898465]","[2.179001021792473, -0.0048136393215898465, -44.20504224667453]"
$X_{554}$,-7.42383756385002,-8.893840205375817,-97.26310283069388,"[-7.42383756385002, -8.893840205375817]","[-7.42383756385002, -8.893840205375817, -97.26310283069388]"
$X_{555}$,17.416598826173896,19.097094645435277,132.3368658151598,"[17.416598826173896, 19.097094645435277]","[17.416598826173896, 19.097094645435277, 132.3368658151598]"
$X_{556}$,8.196817955245187,0.3701379628784238,-70.0638549902572,"[8.196817955245187, 0.3701379628784238]","[8.196817955245187, 0.3701379628784238, -70.0638549902572]"
$X_{557}$,-18.00115873644662,16.07759023533209,194.80020240549254,"[-18.00115873644662, 16.07759023533209]","[-18.00115873644662, 16.07759023533209, 194.80020240549254]"
$X_{558}$,7.54383772543974,-7.266640885635596,-87.95783602128435,"[7.54383772543974, -7.266640885635596]","[7.54383772543974, -7.266640885635596, -87.95783602128435]"
$X_{559}$,10.569967354183323,19.43885057513333,101.7382389619473,"[10.569967354183323, 19.43885057513333]","[10.569967354183323, 19.43885057513333, 101.7382389619473]"
$X_{560}$,-7.415670158032132,-7.170516990714869,-74.55400897196549,"[-7.415670158032132, -7.170516990714869]","[-7.415670158032132, -7.170516990714869, -74.55400897196549]"
$X_{561}$,-3.982250940389882,-1.3271605443216892,-6.798863571065334,"[-3.982250940389882, -1.3271605443216892]","[-3.982250940389882, -1.3271605443216892, -6.798863571065334]"
$X_{562}$,16.631970378190893,-1.0033995906637685,-70.22999855480559,"[16.631970378190893, -1.0033995906637685]","[16.631970378190893, -1.0033995906637685, -70.22999855480559]"
$X_{563}$,15.542711294103917,17.020335896536565,100.81245311979306,"[15.542711294103917, 17.020335896536565]","[15.542711294103917, 17.020335896536565, 100.81245311979306]"
$X_{564}$,14.749410888828393,-17.45358694630024,-178.6601269008699,"[14.749410888828393, -17.45358694630024]","[14.749410888828393, -17.45358694630024, -178.6601269008699]"
$X_{565}$,0.07077589963400044,3.950057755524867,1.061536127806363,"[0.07077589963400044, 3.950057755524867]","[0.07077589963400044, 3.950057755524867, 1.061536127806363]"
$X_{566}$,-15.797987744434142,4.5205231119875755,95.59666394580327,"[-15.797987744434142, 4.5205231119875755]","[-15.797987744434142, 4.5205231119875755, 95.59666394580327]"
$X_{567}$,1.1072262760112181,-7.7657227032884215,-70.1861836936185,"[1.1072262760112181, -7.7657227032884215]","[1.1072262760112181, -7.7657227032884215, -70.1861836936185]"
$X_{568}$,14.527851085224398,-2.407910333235634,-51.919227266226606,"[14.527851085224398, -2.407910333235634]","[14.527851085224398, -2.407910333235634, -51.919227266226606]"
$X_{569}$,-14.535520760940926,4.7205099428407316,69.13614441259904,"[-14.535520760940926, 4.7205099428407316]","[-14.535520760940926, 4.7205099428407316, 69.13614441259904]"
$X_{570}$,-19.037400333092943,10.515156661970089,197.92696484891232,"[-19.037400333092943, 10.515156661970089]","[-19.037400333092943, 10.515156661970089, 197.92696484891232]"
$X_{571}$,-10.402069065928568,18.281218432719385,262.6293730117542,"[-10.402069065928568, 18.281218432719385]","[-10.402069065928568, 18.281218432719385, 262.6293730117542]"
$X_{572}$,11.157546751959512,11.08532750693044,85.42592205932816,"[11.157546751959512, 11.08532750693044]","[11.157546751959512, 11.08532750693044, 85.42592205932816]"
$X_{573}$,-3.020939636658433,-11.877037056686227,-64.76136189998908,"[-3.020939636658433, -11.877037056686227]","[-3.020939636658433, -11.877037056686227, -64.76136189998908]"
$X_{574}$,-13.292722822527413,3.011506508486672,100.23046752240239,"[-13.292722822527413, 3.011506508486672]","[-13.292722822527413, 3.011506508486672, 100.23046752240239]"
$X_{575}$,-16.738703379882832,-8.909528625730253,-7.023598424370977,"[-16.738703379882832, -8.909528625730253]","[-16.738703379882832, -8.909528625730253, -7.023598424370977]"
$X_{576}$,-2.8537416700174667,8.398173659795724,127.6853113363629,"[-2.8537416700174667, 8.398173659795724]","[-2.8537416700174667, 8.398173659795724, 127.6853113363629]"
$X_{577}$,-8.968199929303466,-4.116965086530646,20.718627737260032,"[-8.968199929303466, -4.116965086530646]","[-8.968199929303466, -4.116965086530646, 20.718627737260032]"
$X_{578}$,8.414685048350062,-1.9133067272508164,-93.02037293693667,"[8.414685048350062, -1.9133067272508164]","[8.414685048350062, -1.9133067272508164, -93.02037293693667]"
$X_{579}$,19.229790526999352,15.046926406106117,103.43577268096983,"[19.229790526999352, 15.046926406106117]","[19.229790526999352, 15.046926406106117, 103.43577268096983]"
$X_{580}$,14.570799256174546,-1.0451116719237206,-58.6231172176006,"[14.570799256174546, -1.0451116719237206]","[14.570799256174546, -1.0451116719237206, -58.6231172176006]"
$X_{581}$,19.346145457394286,-6.384394690536169,-118.91896510347901,"[19.346145457394286, -6.384394690536169]","[19.346145457394286, -6.384394690536169, -118.91896510347901]"
$X_{582}$,9.5063830908367,-16.03087127057443,-151.33197364464922,"[9.5063830908367, -16.03087127057443]","[9.5063830908367, -16.03087127057443, -151.33197364464922]"
$X_{583}$,12.653453107014876,16.717834288874457,70.90446000357991,"[12.653453107014876, 16.717834288874457]","[12.653453107014876, 16.717834288874457, 70.90446000357991]"
$X_{584}$,-16.10246385715067,-17.837533166732136,-116.44349100941423,"[-16.10246385715067, -17.837533166732136]","[-16.10246385715067, -17.837533166732136, -116.44349100941423]"
$X_{585}$,-3.093969427456301,-15.850654817567978,-180.03012322896672,"[-3.093969427456301, -15.850654817567978]","[-3.093969427456301, -15.850654817567978, -180.03012322896672]"
$X_{586}$,-3.5936099083156314,11.845411171058107,114.58909240798478,"[-3.5936099083156314, 11.845411171058107]","[-3.5936099083156314, 11.845411171058107, 114.58909240798478]"
$X_{587}$,-2.9361665669785744,12.931364411184944,170.5104357005486,"[-2.9361665669785744, 12.931364411184944]","[-2.9361665669785744, 12.931364411184944, 170.5104357005486]"
$X_{588}$,-16.82311548656279,10.94672789722074,187.05207369299518,"[-16.82311548656279, 10.94672789722074]","[-16.82311548656279, 10.94672789722074, 187.05207369299518]"
$X_{589}$,2.4498527243570614,7.489796126856419,33.90728059705905,"[2.4498527243570614, 7.489796126856419]","[2.4498527243570614, 7.489796126856419, 33.90728059705905]"
$X_{590}$,-7.296366165329541,9.35147822391404,95.90539332661169,"[-7.296366165329541, 9.35147822391404]","[-7.296366165329541, 9.35147822391404, 95.90539332661169]"
$X_{591}$,3.596405238021706,0.6667394013771677,28.902806489504357,"[3.596405238021706, 0.6667394013771677]","[3.596405238021706, 0.6667394013771677, 28.902806489504357]"
$X_{592}$,-15.627467192001792,-8.998983189741786,-14.389928288029378,"[-15.627467192001792, -8.998983189741786]","[-15.627467192001792, -8.998983189741786, -14.389928288029378]"
$X_{593}$,12.396067630729341,-2.302058339890994,-101.24136048290939,"[12.396067630729341, -2.302058339890994]","[12.396067630729341, -2.302058339890994, -101.24136048290939]"
$X_{594}$,-3.7242789975360004,-8.37545526802462,-103.5119206093279,"[-3.7242789975360004, -8.37545526802462]","[-3.7242789975360004, -8.37545526802462, -103.5119206093279]"
$X_{595}$,-12.914791916951813,-19.18949590421274,-125.98253237209045,"[-12.914791916951813, -19.18949590421274]","[-12.914791916951813, -19.18949590421274, -125.98253237209045]"
$X_{596}$,-16.36973404493542,-10.90487111715749,-51.615555704364695,"[-16.36973404493542, -10.90487111715749]","[-16.36973404493542, -10.90487111715749, -51.615555704364695]"
$X_{597}$,10.065506055442214,14.03924663100134,64.14460294355437,"[10.065506055442214, 14.03924663100134]","[10.065506055442214, 14.03924663100134, 64.14460294355437]"
$X_{598}$,6.3868162658009275,12.56084021798673,112.82250152236834,"[6.3868162658009275, 12.56084021798673]","[6.3868162658009275, 12.56084021798673, 112.82250152236834]"
$X_{599}$,-19.0205354258306,6.578296744004774,183.15442409469313,"[-19.0205354258306, 6.578296744004774]","[-19.0205354258306, 6.578296744004774, 183.15442409469313]"
$X_{600}$,8.329377988793954,4.432913639618079,-36.66993692298176,"[8.329377988793954, 4.432913639618079]","[8.329377988793954, 4.432913639618079, -36.66993692298176]"
$X_{601}$,19.676155911748864,-15.808030626568868,-207.6157729214104,"[19.676155911748864, -15.808030626568868]","[19.676155911748864, -15.808030626568868, -207.6157729214104]"
$X_{602}$,15.726221763444329,-3.2687350565513604,-98.49304001214121,"[15.726221763444329, -3.2687350565513604]","[15.726221763444329, -3.2687350565513604, -98.49304001214121]"
$X_{603}$,16.528898434277863,1.320775086085753,-7.8734930872677324,"[16.528898434277863, 1.320775086085753]","[16.528898434277863, 1.320775086085753, -7.8734930872677324]"
$X_{604}$,7.396399150205319,-8.658191606399086,-140.57636156953802,"[7.396399150205319, -8.658191606399086]","[7.396399150205319, -8.658191606399086, -140.57636156953802]"
$X_{605}$,17.37427978683624,-7.62124533914017,-176.07560314762472,"[17.37427978683624, -7.62124533914017]","[17.37427978683624, -7.62124533914017, -176.07560314762472]"
$X_{606}$,-3.01755468791551,10.7695124626906,137.75550673635428,"[-3.01755468791551, 10.7695124626906]","[-3.01755468791551, 10.7695124626906, 137.75550673635428]"
$X_{607}$,-3.5023633099964613,-3.631926029298562,-16.44258249934761,"[-3.5023633099964613, -3.631926029298562]","[-3.5023633099964613, -3.631926029298562, -16.44258249934761]"
$X_{608}$,-9.12274583498748,-1.628458241748163,51.46445418324488,"[-9.12274583498748, -1.628458241748163]","[-9.12274583498748, -1.628458241748163, 51.46445418324488]"
$X_{609}$,16.3244537154644,-7.99613986625392,-116.67891257366544,"[16.3244537154644, -7.99613986625392]","[16.3244537154644, -7.99613986625392, -116.67891257366544]"
$X_{610}$,-10.437551597244168,-10.766798511375129,-52.48678970246094,"[-10.437551597244168, -10.766798511375129]","[-10.437551597244168, -10.766798511375129, -52.48678970246094]"
$X_{611}$,18.46645016875548,11.487235036187808,61.18197788661914,"[18.46645016875548, 11.487235036187808]","[18.46645016875548, 11.487235036187808, 61.18197788661914]"
$X_{612}$,-10.502344165768115,10.740749140668647,150.12959144369543,"[-10.502344165768115, 10.740749140668647]","[-10.502344165768115, 10.740749140668647, 150.12959144369543]"
$X_{613}$,-13.751068978118068,13.641850092199974,234.5184574709848,"[-13.751068978118068, 13.641850092199974]","[-13.751068978118068, 13.641850092199974, 234.5184574709848]"
$X_{614}$,4.953678077724433,13.395244669438462,134.79654409140474,"[4.953678077724433, 13.395244669438462]","[4.953678077724433, 13.395244669438462, 134.79654409140474]"
$X_{615}$,-3.1831442848992744,-16.200142463709675,-155.5364952079529,"[-3.1831442848992744, -16.200142463709675]","[-3.1831442848992744, -16.200142463709675, -155.5364952079529]"
$X_{616}$,18.597003313643874,-5.264560980773707,-79.14108565408762,"[18.597003313643874, -5.264560980773707]","[18.597003313643874, -5.264560980773707, -79.14108565408762]"
$X_{617}$,-6.524101064251898,17.67570265150544,219.40957879860642,"[-6.524101064251898, 17.67570265150544]","[-6.524101064251898, 17.67570265150544, 219.40957879860642]"
$X_{618}$,5.829266948545726,-8.933868228130851,-144.84610386390023,"[5.829266948545726, -8.933868228130851]","[5.829266948545726, -8.933868228130851, -144.84610386390023]"
$X_{619}$,-4.492119494454316,-10.629203729978798,-33.117633554567014,"[-4.492119494454316, -10.629203729978798]","[-4.492119494454316, -10.629203729978798, -33.117633554567014]"
$X_{620}$,14.884357925888494,-17.929520789495555,-223.35460943071303,"[14.884357925888494, -17.929520789495555]","[14.884357925888494, -17.929520789495555, -223.35460943071303]"
$X_{621}$,-12.583744502595927,-2.4412700602454365,12.506126413825701,"[-12.583744502595927, -2.4412700602454365]","[-12.583744502595927, -2.4412700602454365, 12.506126413825701]"
$X_{622}$,-0.3389770118125952,-8.456317561209623,-82.27555701689697,"[-0.3389770118125952, -8.456317561209623]","[-0.3389770118125952, -8.456317561209623, -82.27555701689697]"
$X_{623}$,10.859998842637047,-18.12570738099251,-226.12025743275294,"[10.859998842637047, -18.12570738099251]","[10.859998842637047, -18.12570738099251, -226.12025743275294]"
$X_{624}$,-14.377595248303203,-1.4494737778925355,92.0074664431056,"[-14.377595248303203, -1.4494737778925355]","[-14.377595248303203, -1.4494737778925355, 92.0074664431056]"
$X_{625}$,18.68056483328204,-0.8160686779037292,-124.26484947756762,"[18.68056483328204, -0.8160686779037292]","[18.68056483328204, -0.8160686779037292, -124.26484947756762]"
$X_{626}$,11.789683676777617,18.11694728410133,136.53558829411466,"[11.789683676777617, 18.11694728410133]","[11.789683676777617, 18.11694728410133, 136.53558829411466]"
$X_{627}$,-13.853323005634785,11.62488421030612,176.31004371070642,"[-13.853323005634785, 11.62488421030612]","[-13.853323005634785, 11.62488421030612, 176.31004371070642]"
$X_{628}$,16.944748629865188,-18.574994441205757,-297.0278587241085,"[16.944748629865188, -18.574994441205757]","[16.944748629865188, -18.574994441205757, -297.0278587241085]"
$X_{629}$,-9.609710044329688,2.857880298168052,90.20472154467647,"[-9.609710044329688, 2.857880298168052]","[-9.609710044329688, 2.857880298168052, 90.20472154467647]"
$X_{630}$,-1.470054860671894,17.690928143263513,146.77715507576335,"[-1.470054860671894, 17.690928143263513]","[-1.470054860671894, 17.690928143263513, 146.77715507576335]"
$X_{631}$,14.832936257916124,15.116967710647025,102.87690131939412,"[14.832936257916124, 15.116967710647025]","[14.832936257916124, 15.116967710647025, 102.87690131939412]"
$X_{632}$,-18.89145903000167,-19.727183418678642,-60.01750979358353,"[-18.89145903000167, -19.727183418678642]","[-18.89145903000167, -19.727183418678642, -60.01750979358353]"
$X_{633}$,-9.513665952208722,5.3767107593559835,67.2385845659209,"[-9.513665952208722, 5.3767107593559835]","[-9.513665952208722, 5.3767107593559835, 67.2385845659209]"
$X_{634}$,-5.261341448867007,16.324340401413785,209.480944068277,"[-5.261341448867007, 16.324340401413785]","[-5.261341448867007, 16.324340401413785, 209.480944068277]"
$X_{635}$,-19.071896401758146,-8.458943144157578,26.227570658727135,"[-19.071896401758146, -8.458943144157578]","[-19.071896401758146, -8.458943144157578, 26.227570658727135]"
$X_{636}$,7.8348907116649045,3.2709405768087585,22.50067338325963,"[7.8348907116649045, 3.2709405768087585]","[7.8348907116649045, 3.2709405768087585, 22.50067338325963]"
$X_{637}$,-7.4102403787438575,-11.21968893226612,-112.94476148461763,"[-7.4102403787438575, -11.21968893226612]","[-7.4102403787438575, -11.21968893226612, -112.94476148461763]"
$X_{638}$,-6.150409784619173,-1.3122062876803824,21.724833458098832,"[-6.150409784619173, -1.3122062876803824]","[-6.150409784619173, -1.3122062876803824, 21.724833458098832]"
$X_{639}$,10.635513527369845,1.1675923085333615,-45.08322228186071,"[10.635513527369845, 1.1675923085333615]","[10.635513527369845, 1.1675923085333615, -45.08322228186071]"
$X_{640}$,17.1430222739285,15.208503721503675,51.66994228281026,"[17.1430222739285, 15.208503721503675]","[17.1430222739285, 15.208503721503675, 51.66994228281026]"
$X_{641}$,-16.64801067525381,1.1572223615236084,54.30722950834726,"[-16.64801067525381, 1.1572223615236084]","[-16.64801067525381, 1.1572223615236084, 54.30722950834726]"
$X_{642}$,3.6540273747725713,-13.962827679112419,-101.26054209426849,"[3.6540273747725713, -13.962827679112419]","[3.6540273747725713, -13.962827679112419, -101.26054209426849]"
$X_{643}$,-10.244579350843832,16.211573929771113,183.0995683382798,"[-10.244579350843832, 16.211573929771113]","[-10.244579350843832, 16.211573929771113, 183.0995683382798]"
$X_{644}$,-9.359616557382978,13.235567815203666,135.0157949042517,"[-9.359616557382978, 13.235567815203666]","[-9.359616557382978, 13.235567815203666, 135.0157949042517]"
$X_{645}$,-6.40118534458507,-3.3697917637529464,-48.77982632597701,"[-6.40118534458507, -3.3697917637529464]","[-6.40118534458507, -3.3697917637529464, -48.77982632597701]"
$X_{646}$,-3.7190567388595,-13.3443347263877,-125.30287604323912,"[-3.7190567388595, -13.3443347263877]","[-3.7190567388595, -13.3443347263877, -125.30287604323912]"
$X_{647}$,15.32298913505484,-14.673224610684148,-192.01830577418693,"[15.32298913505484, -14.673224610684148]","[15.32298913505484, -14.673224610684148, -192.01830577418693]"
$X_{648}$,19.94796294268197,16.161133870024344,94.51643539853181,"[19.94796294268197, 16.161133870024344]","[19.94796294268197, 16.161133870024344, 94.51643539853181]"
$X_{649}$,-12.584492430701237,-16.745499213528774,-60.26762953945263,"[-12.584492430701237, -16.745499213528774]","[-12.584492430701237, -16.745499213528774, -60.26762953945263]"
$X_{650}$,2.560524108883225,11.607250251549548,56.70926647588237,"[2.560524108883225, 11.607250251549548]","[2.560524108883225, 11.607250251549548, 56.70926647588237]"
$X_{651}$,5.43266749493759,3.858134215454456,1.74877057075199,"[5.43266749493759, 3.858134215454456]","[5.43266749493759, 3.858134215454456, 1.74877057075199]"
$X_{652}$,-10.67150743806268,12.858961274737545,197.78788015194328,"[-10.67150743806268, 12.858961274737545]","[-10.67150743806268, 12.858961274737545, 197.78788015194328]"
$X_{653}$,7.986389613799886,-12.229984924979291,-159.9829073692796,"[7.986389613799886, -12.229984924979291]","[7.986389613799886, -12.229984924979291, -159.9829073692796]"
$X_{654}$,-2.921703118025775,2.6423718413655592,65.05538121262904,"[-2.921703118025775, 2.6423718413655592]","[-2.921703118025775, 2.6423718413655592, 65.05538121262904]"
$X_{655}$,18.02101834886613,5.253255381955437,10.0799225134663,"[18.02101834886613, 5.253255381955437]","[18.02101834886613, 5.253255381955437, 10.0799225134663]"
$X_{656}$,-14.550874461616448,1.060763325131127,96.91569142644428,"[-14.550874461616448, 1.060763325131127]","[-14.550874461616448, 1.060763325131127, 96.91569142644428]"
$X_{657}$,-9.917020587345352,13.928709138204113,152.35497896026206,"[-9.917020587345352, 13.928709138204113]","[-9.917020587345352, 13.928709138204113, 152.35497896026206]"
$X_{658}$,-1.2007704779274988,6.514076248896146,64.62637200863797,"[-1.2007704779274988, 6.514076248896146]","[-1.2007704779274988, 6.514076248896146, 64.62637200863797]"
