,Coordenada $x_{1}$,Coordenada $x_{2}$,Coordenada $x_{3}$,Punto,Categoría
$X_{1668}$,11.036187346564937,-0.48680790271572505,-13.83573603507954,"[11.036187346564937, -0.48680790271572505, -13.83573603507954]",Clase 2
$X_{1669}$,-16.17119094782906,-2.3397281400366445,-8.867500142193565,"[-16.17119094782906, -2.3397281400366445, -8.867500142193565]",Clase 2
$X_{1670}$,-14.357265891892297,4.356370951659329,-13.229865998443572,"[-14.357265891892297, 4.356370951659329, -13.229865998443572]",Clase 2
$X_{1671}$,-1.5924108829983084,-7.279307066060085,-9.947250805857465,"[-1.5924108829983084, -7.279307066060085, -9.947250805857465]",Clase 2
$X_{1672}$,-18.621890582431217,10.809486357175906,11.127422189058066,"[-18.621890582431217, 10.809486357175906, 11.127422189058066]",Clase 2
$X_{1673}$,-19.72391720514871,-10.399107937154145,-12.353653973223317,"[-19.72391720514871, -10.399107937154145, -12.353653973223317]",Clase 2
$X_{1674}$,7.321144162535859,-4.923465192321714,-11.45690563726622,"[7.321144162535859, -4.923465192321714, -11.45690563726622]",Clase 2
$X_{1675}$,0.9257574588639059,9.741880626877592,-10.59345634908604,"[0.9257574588639059, 9.741880626877592, -10.59345634908604]",Clase 2
$X_{1676}$,-7.423575760589745,-3.7082216449642793,-9.360096167158538,"[-7.423575760589745, -3.7082216449642793, -9.360096167158538]",Clase 2
$X_{1677}$,6.213888823332656,16.39924333426253,-19.235874613362,"[6.213888823332656, 16.39924333426253, -19.235874613362]",Clase 2
$X_{1678}$,-4.550748468297435,5.220183044261546,-1.0902756310768815,"[-4.550748468297435, 5.220183044261546, -1.0902756310768815]",Clase 2
$X_{1679}$,-11.588424865986887,-0.7531801641018454,-5.575253904475304,"[-11.588424865986887, -0.7531801641018454, -5.575253904475304]",Clase 2
$X_{1680}$,-9.014442516715789,17.894286774423605,-5.727150826998567,"[-9.014442516715789, 17.894286774423605, -5.727150826998567]",Clase 2
$X_{1681}$,1.1624731677376943,-12.549786520166148,-17.47906541541404,"[1.1624731677376943, -12.549786520166148, -17.47906541541404]",Clase 2
$X_{1682}$,-7.233057877187381,-0.13779986745080208,-3.148031337240038,"[-7.233057877187381, -0.13779986745080208, -3.148031337240038]",Clase 2
$X_{1683}$,5.872525223203446,18.338874514447355,-5.165996274942373,"[5.872525223203446, 18.338874514447355, -5.165996274942373]",Clase 2
$X_{1684}$,-13.782863344804417,1.1474266092013607,-10.86533613212727,"[-13.782863344804417, 1.1474266092013607, -10.86533613212727]",Clase 2
$X_{1685}$,-17.34940949105141,11.554837495039788,-2.6393502716442896,"[-17.34940949105141, 11.554837495039788, -2.6393502716442896]",Clase 2
$X_{1686}$,-6.444482892638511,12.423291267997506,-8.872071440574043,"[-6.444482892638511, 12.423291267997506, -8.872071440574043]",Clase 2
$X_{1687}$,-9.535408948865832,6.595564780055305,5.170168844538971,"[-9.535408948865832, 6.595564780055305, 5.170168844538971]",Clase 2
$X_{1688}$,14.23409680300233,10.291240027874604,-15.370295435497718,"[14.23409680300233, 10.291240027874604, -15.370295435497718]",Clase 2
$X_{1689}$,16.152195723853566,9.760926728997891,-10.141927445337032,"[16.152195723853566, 9.760926728997891, -10.141927445337032]",Clase 2
$X_{1690}$,7.934487791245001,19.474664091883042,-19.742427406005017,"[7.934487791245001, 19.474664091883042, -19.742427406005017]",Clase 2
$X_{1691}$,-7.955091311910486,16.242586335896256,-7.868091675235416,"[-7.955091311910486, 16.242586335896256, -7.868091675235416]",Clase 2
$X_{1692}$,16.989141694347538,13.36932187914185,-9.37880589295569,"[16.989141694347538, 13.36932187914185, -9.37880589295569]",Clase 2
$X_{1693}$,19.809649292013304,12.802662588666536,-7.900845770742881,"[19.809649292013304, 12.802662588666536, -7.900845770742881]",Clase 2
$X_{1694}$,-18.91350779409381,14.82928879311622,14.665333098050759,"[-18.91350779409381, 14.82928879311622, 14.665333098050759]",Clase 2
$X_{1695}$,1.0157733548136925,-8.146741517741578,-12.173851192206001,"[1.0157733548136925, -8.146741517741578, -12.173851192206001]",Clase 2
$X_{1696}$,-7.654881806471462,9.92846384374392,-4.199610956220493,"[-7.654881806471462, 9.92846384374392, -4.199610956220493]",Clase 2
$X_{1697}$,-14.853178193608315,13.739499517988747,-16.6219706986649,"[-14.853178193608315, 13.739499517988747, -16.6219706986649]",Clase 2
$X_{1698}$,-11.292530314348998,-2.326961893389722,-1.2906774091428908,"[-11.292530314348998, -2.326961893389722, -1.2906774091428908]",Clase 2
$X_{1699}$,-0.5818159375509104,16.914961897423034,-9.998660195979054,"[-0.5818159375509104, 16.914961897423034, -9.998660195979054]",Clase 2
$X_{1700}$,-7.83049845644079,-0.14745045613474161,-12.344260862426367,"[-7.83049845644079, -0.14745045613474161, -12.344260862426367]",Clase 2
$X_{1701}$,1.160141728895148,10.475538047750597,-16.7367116255383,"[1.160141728895148, 10.475538047750597, -16.7367116255383]",Clase 2
$X_{1702}$,4.453673583064486,3.250853061551574,-12.883984750058657,"[4.453673583064486, 3.250853061551574, -12.883984750058657]",Clase 2
$X_{1703}$,18.885775147717055,1.7117592646215272,-13.109803318125657,"[18.885775147717055, 1.7117592646215272, -13.109803318125657]",Clase 2
$X_{1704}$,-5.793950439121588,2.292743542830298,-5.291112100314539,"[-5.793950439121588, 2.292743542830298, -5.291112100314539]",Clase 2
$X_{1705}$,-14.316496480984906,-4.919602247205264,-4.934723942937541,"[-14.316496480984906, -4.919602247205264, -4.934723942937541]",Clase 2
$X_{1706}$,4.723207234455241,13.296031944475928,4.041199140140634,"[4.723207234455241, 13.296031944475928, 4.041199140140634]",Clase 2
$X_{1707}$,-19.55407832353277,-1.7077823602584843,-7.130914104905472,"[-19.55407832353277, -1.7077823602584843, -7.130914104905472]",Clase 2
$X_{1708}$,-10.649461030182344,8.385875105199808,0.10998518710466243,"[-10.649461030182344, 8.385875105199808, 0.10998518710466243]",Clase 2
$X_{1709}$,-18.97642563562689,-4.152283673130555,-9.527672514654256,"[-18.97642563562689, -4.152283673130555, -9.527672514654256]",Clase 2
$X_{1710}$,-0.6813193770600421,11.910576859165403,6.041575010561623,"[-0.6813193770600421, 11.910576859165403, 6.041575010561623]",Clase 2
$X_{1711}$,-5.583364595163021,18.260669100330787,-10.46243503648602,"[-5.583364595163021, 18.260669100330787, -10.46243503648602]",Clase 2
$X_{1712}$,1.9108897149092776,-15.777361218201404,-19.366264434398374,"[1.9108897149092776, -15.777361218201404, -19.366264434398374]",Clase 2
$X_{1713}$,-14.360356655563447,14.382653733037742,-11.238082551434733,"[-14.360356655563447, 14.382653733037742, -11.238082551434733]",Clase 2
$X_{1714}$,-3.688955536153479,0.39430463519950365,-9.727590385867014,"[-3.688955536153479, 0.39430463519950365, -9.727590385867014]",Clase 2
$X_{1715}$,-2.4739102967981665,8.240966254539238,-8.471175578485637,"[-2.4739102967981665, 8.240966254539238, -8.471175578485637]",Clase 2
$X_{1716}$,-18.577599064554995,-6.846304448784583,-5.249339862589286,"[-18.577599064554995, -6.846304448784583, -5.249339862589286]",Clase 2
$X_{1717}$,9.261796093648126,14.134150015471334,-10.090542793330673,"[9.261796093648126, 14.134150015471334, -10.090542793330673]",Clase 2
$X_{1718}$,19.327342248459153,17.094481945247843,-9.026233298884314,"[19.327342248459153, 17.094481945247843, -9.026233298884314]",Clase 2
$X_{1719}$,19.946917731839036,14.266216518779785,-12.624053968400517,"[19.946917731839036, 14.266216518779785, -12.624053968400517]",Clase 2
$X_{1720}$,-12.322826545339005,11.371564599766181,-11.016624492459307,"[-12.322826545339005, 11.371564599766181, -11.016624492459307]",Clase 2
$X_{1721}$,-11.014334043172443,6.649940555201589,-0.47200678221247827,"[-11.014334043172443, 6.649940555201589, -0.47200678221247827]",Clase 2
$X_{1722}$,-19.089995055510286,-4.0445356420632095,-3.6394565789016937,"[-19.089995055510286, -4.0445356420632095, -3.6394565789016937]",Clase 2
$X_{1723}$,6.348907703752001,8.540537503827306,-4.1213973764915615,"[6.348907703752001, 8.540537503827306, -4.1213973764915615]",Clase 2
$X_{1724}$,-8.258837955173615,-8.342261423064947,-8.993285786440994,"[-8.258837955173615, -8.342261423064947, -8.993285786440994]",Clase 2
$X_{1725}$,0.40267145934616977,9.38645820002186,-1.7672595352341105,"[0.40267145934616977, 9.38645820002186, -1.7672595352341105]",Clase 2
$X_{1726}$,16.96885474039435,2.10586409508511,-10.494501581721888,"[16.96885474039435, 2.10586409508511, -10.494501581721888]",Clase 2
$X_{1727}$,18.099428983389238,18.01314903635678,-9.372306518189891,"[18.099428983389238, 18.01314903635678, -9.372306518189891]",Clase 2
$X_{1728}$,-7.394338803260524,14.815993248826146,-10.228675362149989,"[-7.394338803260524, 14.815993248826146, -10.228675362149989]",Clase 2
$X_{1729}$,-0.600117630973493,11.422499092904697,5.06032462033906,"[-0.600117630973493, 11.422499092904697, 5.06032462033906]",Clase 2
$X_{1730}$,-6.570798628559258,2.0619628504234235,-19.852037072126876,"[-6.570798628559258, 2.0619628504234235, -19.852037072126876]",Clase 2
$X_{1731}$,-17.306549439231507,7.441065470087672,-9.004420345395427,"[-17.306549439231507, 7.441065470087672, -9.004420345395427]",Clase 2
$X_{1732}$,14.029572337697175,15.351542985148832,-3.842581305302062,"[14.029572337697175, 15.351542985148832, -3.842581305302062]",Clase 2
$X_{1733}$,-15.911114994292932,6.165610938327411,2.7287369897487324,"[-15.911114994292932, 6.165610938327411, 2.7287369897487324]",Clase 2
$X_{1734}$,-13.656861746825388,-1.7958747719622394,-2.5112719307209908,"[-13.656861746825388, -1.7958747719622394, -2.5112719307209908]",Clase 2
$X_{1735}$,-15.158682195509531,-0.5273199700569009,0.5241037757342539,"[-15.158682195509531, -0.5273199700569009, 0.5241037757342539]",Clase 2
$X_{1736}$,18.78554038715521,16.673436411170577,-16.307461645840064,"[18.78554038715521, 16.673436411170577, -16.307461645840064]",Clase 2
$X_{1737}$,18.463924119670224,14.75006127685797,-13.210947570121107,"[18.463924119670224, 14.75006127685797, -13.210947570121107]",Clase 2
$X_{1738}$,-6.948801742757688,5.868637672220807,3.02707178120032,"[-6.948801742757688, 5.868637672220807, 3.02707178120032]",Clase 2
$X_{1739}$,2.2677676483008256,4.987932105723804,-17.462049797607797,"[2.2677676483008256, 4.987932105723804, -17.462049797607797]",Clase 2
$X_{1740}$,-14.367306019079242,4.447345888754789,-17.421388376860776,"[-14.367306019079242, 4.447345888754789, -17.421388376860776]",Clase 2
$X_{1741}$,14.379402483358,7.628857534242041,-11.52720411508609,"[14.379402483358, 7.628857534242041, -11.52720411508609]",Clase 2
$X_{1742}$,-14.82475249929712,-7.9009121977455585,-14.065771180458263,"[-14.82475249929712, -7.9009121977455585, -14.065771180458263]",Clase 2
$X_{1743}$,-18.18635939038321,2.1202241939921436,-2.1270357041433527,"[-18.18635939038321, 2.1202241939921436, -2.1270357041433527]",Clase 2
$X_{1744}$,-13.505889999521653,-2.755716810725467,-2.137503339958876,"[-13.505889999521653, -2.755716810725467, -2.137503339958876]",Clase 2
$X_{1745}$,12.053272929042642,7.897144332913577,-2.9181651787531173,"[12.053272929042642, 7.897144332913577, -2.9181651787531173]",Clase 2
$X_{1746}$,17.59656773485944,17.324404297839045,-13.475718311574823,"[17.59656773485944, 17.324404297839045, -13.475718311574823]",Clase 2
$X_{1747}$,3.573279307003311,13.674068592857623,4.497889215313279,"[3.573279307003311, 13.674068592857623, 4.497889215313279]",Clase 2
$X_{1748}$,-6.347714419246682,18.900330025088643,-17.714001675792545,"[-6.347714419246682, 18.900330025088643, -17.714001675792545]",Clase 2
$X_{1749}$,-3.038583617455309,-7.891741631407289,-12.360548163902706,"[-3.038583617455309, -7.891741631407289, -12.360548163902706]",Clase 2
$X_{1750}$,-5.320438523866837,11.339396560187197,-11.129628543971343,"[-5.320438523866837, 11.339396560187197, -11.129628543971343]",Clase 2
$X_{1751}$,16.79809767511913,19.441106173053527,-9.145980530558532,"[16.79809767511913, 19.441106173053527, -9.145980530558532]",Clase 2
$X_{1752}$,-8.256239569719472,6.406590288670579,-0.6824619248604264,"[-8.256239569719472, 6.406590288670579, -0.6824619248604264]",Clase 2
$X_{1753}$,-1.1761705063959091,-12.410681151815224,-18.525661627362773,"[-1.1761705063959091, -12.410681151815224, -18.525661627362773]",Clase 2
$X_{1754}$,-19.238807755245816,18.819515095739575,9.230797442590436,"[-19.238807755245816, 18.819515095739575, 9.230797442590436]",Clase 2
$X_{1755}$,7.2574222935657104,7.567428964251057,-1.953572831034144,"[7.2574222935657104, 7.567428964251057, -1.953572831034144]",Clase 2
$X_{1756}$,-7.285927043259758,17.432903344492516,-13.03425910553492,"[-7.285927043259758, 17.432903344492516, -13.03425910553492]",Clase 2
$X_{1757}$,15.574815645230565,14.238183311248463,-19.140386018707073,"[15.574815645230565, 14.238183311248463, -19.140386018707073]",Clase 2
$X_{1758}$,1.577432117519809,9.829890782779266,-19.17273588907719,"[1.577432117519809, 9.829890782779266, -19.17273588907719]",Clase 2
$X_{1759}$,-2.6390811848170905,6.321634687070407,0.46940543178270033,"[-2.6390811848170905, 6.321634687070407, 0.46940543178270033]",Clase 2
$X_{1760}$,14.561443904195073,15.28491514392988,0.3248850362735638,"[14.561443904195073, 15.28491514392988, 0.3248850362735638]",Clase 2
$X_{1761}$,-13.83205263343308,10.627575489557902,-10.889737001359814,"[-13.83205263343308, 10.627575489557902, -10.889737001359814]",Clase 2
$X_{1762}$,-16.182771259673068,-8.739604764030968,-10.656837312038313,"[-16.182771259673068, -8.739604764030968, -10.656837312038313]",Clase 2
$X_{1763}$,-9.496101162889596,-1.3533441322488606,-13.171916856860957,"[-9.496101162889596, -1.3533441322488606, -13.171916856860957]",Clase 2
$X_{1764}$,7.84238154281061,15.24441902198869,-5.129931425825319,"[7.84238154281061, 15.24441902198869, -5.129931425825319]",Clase 2
$X_{1765}$,-12.848152063215036,-0.959914924243531,-17.216085285328848,"[-12.848152063215036, -0.959914924243531, -17.216085285328848]",Clase 2
$X_{1766}$,-3.1094153831985025,7.6550294943135775,-8.437734666172009,"[-3.1094153831985025, 7.6550294943135775, -8.437734666172009]",Clase 2
$X_{1767}$,-8.220517987867648,18.970799040012658,13.164803347543,"[-8.220517987867648, 18.970799040012658, 13.164803347543]",Clase 2
$X_{1768}$,1.6345180071669851,18.282178469208475,7.434264659746567,"[1.6345180071669851, 18.282178469208475, 7.434264659746567]",Clase 2
$X_{1769}$,-15.76841222493191,-9.91848857452272,-10.256415822119319,"[-15.76841222493191, -9.91848857452272, -10.256415822119319]",Clase 2
$X_{1770}$,-15.010319284411565,14.21708339577971,12.79382844975985,"[-15.010319284411565, 14.21708339577971, 12.79382844975985]",Clase 2
$X_{1771}$,3.696988223395998,9.553287656768127,-6.857170132894259,"[3.696988223395998, 9.553287656768127, -6.857170132894259]",Clase 2
$X_{1772}$,-1.2971253181438556,1.7396513739415873,-8.713132062984146,"[-1.2971253181438556, 1.7396513739415873, -8.713132062984146]",Clase 2
$X_{1773}$,3.603595307923264,19.50709856829649,2.973433474037776,"[3.603595307923264, 19.50709856829649, 2.973433474037776]",Clase 2
$X_{1774}$,-14.647507648505353,8.471890878642672,-18.91773332388312,"[-14.647507648505353, 8.471890878642672, -18.91773332388312]",Clase 2
$X_{1775}$,17.836230877308623,19.592228479545476,-9.301122825777682,"[17.836230877308623, 19.592228479545476, -9.301122825777682]",Clase 2
$X_{1776}$,5.736358606626371,13.611124273348253,-5.04736494984912,"[5.736358606626371, 13.611124273348253, -5.04736494984912]",Clase 2
$X_{1777}$,-19.15084698834082,9.420032245368755,-0.6058851877032652,"[-19.15084698834082, 9.420032245368755, -0.6058851877032652]",Clase 2
$X_{1778}$,1.860232104312054,19.79110482781487,-4.434094502566012,"[1.860232104312054, 19.79110482781487, -4.434094502566012]",Clase 2
$X_{1779}$,13.966870317368283,12.415953496699991,-8.469128626932715,"[13.966870317368283, 12.415953496699991, -8.469128626932715]",Clase 2
$X_{1780}$,-13.031006348151424,-8.28359959985631,-16.631606738094643,"[-13.031006348151424, -8.28359959985631, -16.631606738094643]",Clase 2
$X_{1781}$,7.15256679606658,1.207246376439187,-12.93136007472289,"[7.15256679606658, 1.207246376439187, -12.93136007472289]",Clase 2
$X_{1782}$,1.064860293135446,-6.612013225641391,-11.729840036278635,"[1.064860293135446, -6.612013225641391, -11.729840036278635]",Clase 2
$X_{1783}$,4.441694198453131,18.676154380935422,5.491913612748554,"[4.441694198453131, 18.676154380935422, 5.491913612748554]",Clase 2
$X_{1784}$,11.155005542643114,13.836108648374335,-16.7528733080579,"[11.155005542643114, 13.836108648374335, -16.7528733080579]",Clase 2
$X_{1785}$,-6.388105280906542,11.437494045312011,-11.116246192542159,"[-6.388105280906542, 11.437494045312011, -11.116246192542159]",Clase 2
$X_{1786}$,1.6546592956532322,-8.608307718335034,-18.544274455677613,"[1.6546592956532322, -8.608307718335034, -18.544274455677613]",Clase 2
$X_{1787}$,-16.276058182016374,13.441270405650613,-4.171725657251336,"[-16.276058182016374, 13.441270405650613, -4.171725657251336]",Clase 2
$X_{1788}$,8.362409025049207,15.149322066057437,-4.939102249960445,"[8.362409025049207, 15.149322066057437, -4.939102249960445]",Clase 2
$X_{1789}$,-13.453052749979628,16.007333068366293,6.241366716849303,"[-13.453052749979628, 16.007333068366293, 6.241366716849303]",Clase 2
$X_{1790}$,12.444439865526036,17.833743367054886,-19.152502835512575,"[12.444439865526036, 17.833743367054886, -19.152502835512575]",Clase 2
$X_{1791}$,-6.793291867915215,-4.674686644682167,-18.791602497990798,"[-6.793291867915215, -4.674686644682167, -18.791602497990798]",Clase 2
$X_{1792}$,-1.6585181617282494,16.66118093567141,3.698409152656147,"[-1.6585181617282494, 16.66118093567141, 3.698409152656147]",Clase 2
$X_{1793}$,6.161149744765709,16.35923478255482,-6.024867493553829,"[6.161149744765709, 16.35923478255482, -6.024867493553829]",Clase 2
$X_{1794}$,-19.544794321725156,4.32274369643952,-5.618872975833211,"[-19.544794321725156, 4.32274369643952, -5.618872975833211]",Clase 2
$X_{1795}$,19.024178860762277,4.283858288674338,-13.956583911397145,"[19.024178860762277, 4.283858288674338, -13.956583911397145]",Clase 2
$X_{1796}$,-13.339401077571086,-0.9578183251368522,-0.3792201985179169,"[-13.339401077571086, -0.9578183251368522, -0.3792201985179169]",Clase 2
$X_{1797}$,19.754080276925016,-6.631042138404229,-18.515959653809325,"[19.754080276925016, -6.631042138404229, -18.515959653809325]",Clase 2
$X_{1798}$,19.636212190576636,12.246860925183405,-9.466883615912295,"[19.636212190576636, 12.246860925183405, -9.466883615912295]",Clase 2
$X_{1799}$,-4.490444427074314,14.992415049719881,-0.7096208718880206,"[-4.490444427074314, 14.992415049719881, -0.7096208718880206]",Clase 2
$X_{1800}$,-15.61810406390813,2.855949172645822,-16.84381015274515,"[-15.61810406390813, 2.855949172645822, -16.84381015274515]",Clase 2
$X_{1801}$,7.605352169488306,-0.06478233763118624,-14.555216560409159,"[7.605352169488306, -0.06478233763118624, -14.555216560409159]",Clase 2
$X_{1802}$,-11.098406907226291,16.899061771260506,6.4312187553106135,"[-11.098406907226291, 16.899061771260506, 6.4312187553106135]",Clase 2
$X_{1803}$,-19.605870223149118,-6.227552359740773,-19.048835944727585,"[-19.605870223149118, -6.227552359740773, -19.048835944727585]",Clase 2
$X_{1804}$,9.618011302733805,-2.405793634673845,-12.982862355533262,"[9.618011302733805, -2.405793634673845, -12.982862355533262]",Clase 2
$X_{1805}$,9.396700395463242,15.20856681141278,3.4011990205771028,"[9.396700395463242, 15.20856681141278, 3.4011990205771028]",Clase 2
$X_{1806}$,-15.793200222339161,2.264265396291588,-15.29536418045895,"[-15.793200222339161, 2.264265396291588, -15.29536418045895]",Clase 2
$X_{1807}$,-5.59036124385344,-5.504109884338654,-18.198900626066358,"[-5.59036124385344, -5.504109884338654, -18.198900626066358]",Clase 2
$X_{1808}$,-5.1551626761108125,12.439994023739438,-3.236490147647654,"[-5.1551626761108125, 12.439994023739438, -3.236490147647654]",Clase 2
$X_{1809}$,-0.3804737882224032,9.578015483632932,0.018433916754794666,"[-0.3804737882224032, 9.578015483632932, 0.018433916754794666]",Clase 2
$X_{1810}$,-17.060928632830127,17.42040400401212,10.243901128151002,"[-17.060928632830127, 17.42040400401212, 10.243901128151002]",Clase 2
$X_{1811}$,-8.645600087939794,11.173409651392127,-2.9904826981244668,"[-8.645600087939794, 11.173409651392127, -2.9904826981244668]",Clase 2
$X_{1812}$,12.831685761116894,17.05696154211865,-10.07663873595443,"[12.831685761116894, 17.05696154211865, -10.07663873595443]",Clase 2
$X_{1813}$,10.327535096179755,13.769903463894494,-9.798763085124765,"[10.327535096179755, 13.769903463894494, -9.798763085124765]",Clase 2
$X_{1814}$,18.439283017375622,10.178391074547129,-15.952010381257189,"[18.439283017375622, 10.178391074547129, -15.952010381257189]",Clase 2
$X_{1815}$,-16.32063161752852,17.307810490478204,-11.751731346813084,"[-16.32063161752852, 17.307810490478204, -11.751731346813084]",Clase 2
$X_{1816}$,-19.602790428715686,-17.68263148848453,-19.299596991328613,"[-19.602790428715686, -17.68263148848453, -19.299596991328613]",Clase 2
$X_{1817}$,-12.198137494287584,16.31040595220508,12.11315210872786,"[-12.198137494287584, 16.31040595220508, 12.11315210872786]",Clase 2
$X_{1818}$,-5.621679020438517,-4.596483176922783,-15.974054283002994,"[-5.621679020438517, -4.596483176922783, -15.974054283002994]",Clase 2
$X_{1819}$,9.293475864885202,15.027529378281706,-14.35463853433317,"[9.293475864885202, 15.027529378281706, -14.35463853433317]",Clase 2
$X_{1820}$,-17.756455554076133,9.957852448535995,-12.003192093957754,"[-17.756455554076133, 9.957852448535995, -12.003192093957754]",Clase 2
$X_{1821}$,-16.52966713552326,1.6411564432844514,-10.709309230395112,"[-16.52966713552326, 1.6411564432844514, -10.709309230395112]",Clase 2
$X_{1822}$,-18.925479420872698,1.9400419215752436,-1.6061128020351632,"[-18.925479420872698, 1.9400419215752436, -1.6061128020351632]",Clase 2
$X_{1823}$,-10.185469628729207,8.28611249795561,5.396508565272626,"[-10.185469628729207, 8.28611249795561, 5.396508565272626]",Clase 2
$X_{1824}$,-15.821362416300119,3.067640332983558,-9.971135183880149,"[-15.821362416300119, 3.067640332983558, -9.971135183880149]",Clase 2
$X_{1825}$,-3.6300235360813886,-1.3321044643981175,-17.88633608531258,"[-3.6300235360813886, -1.3321044643981175, -17.88633608531258]",Clase 2
$X_{1826}$,7.1109707752085,6.625055986954308,-5.052493306371177,"[7.1109707752085, 6.625055986954308, -5.052493306371177]",Clase 2
$X_{1827}$,-18.926279625872958,12.407909247651972,-19.982990391914605,"[-18.926279625872958, 12.407909247651972, -19.982990391914605]",Clase 2
$X_{1828}$,15.875834610051065,12.415467433688704,-18.438921877177037,"[15.875834610051065, 12.415467433688704, -18.438921877177037]",Clase 2
$X_{1829}$,-8.887605404300164,8.391516255383863,-0.21943189786926354,"[-8.887605404300164, 8.391516255383863, -0.21943189786926354]",Clase 2
$X_{1830}$,-11.445943828133792,14.752727499381862,-2.3416028856878555,"[-11.445943828133792, 14.752727499381862, -2.3416028856878555]",Clase 2
$X_{1831}$,2.386771377822704,16.049721120762072,-19.984379082443418,"[2.386771377822704, 16.049721120762072, -19.984379082443418]",Clase 2
$X_{1832}$,-10.92145353483108,10.425442122451201,1.2411697586894448,"[-10.92145353483108, 10.425442122451201, 1.2411697586894448]",Clase 2
$X_{1833}$,-1.5442260429941896,12.244464755721182,-1.8504745609048534,"[-1.5442260429941896, 12.244464755721182, -1.8504745609048534]",Clase 2
$X_{1834}$,-6.7063921461158,19.59895591058976,-6.601597080522543,"[-6.7063921461158, 19.59895591058976, -6.601597080522543]",Clase 2
$X_{1835}$,-4.175837170800062,15.942451749835946,2.3246211750234735,"[-4.175837170800062, 15.942451749835946, 2.3246211750234735]",Clase 2
$X_{1836}$,-15.186306646376245,14.391576200264502,-3.2660584167048867,"[-15.186306646376245, 14.391576200264502, -3.2660584167048867]",Clase 2
$X_{1837}$,-3.0864271895818653,16.61020921152968,5.382508910426953,"[-3.0864271895818653, 16.61020921152968, 5.382508910426953]",Clase 2
$X_{1838}$,11.738262808010674,-9.111943672423832,-17.888054152447346,"[11.738262808010674, -9.111943672423832, -17.888054152447346]",Clase 2
$X_{1839}$,0.05781027379283543,-9.932795998467556,-14.22644090609869,"[0.05781027379283543, -9.932795998467556, -14.22644090609869]",Clase 2
$X_{1840}$,-0.9672585359586137,9.997481398995632,-18.574197536676937,"[-0.9672585359586137, 9.997481398995632, -18.574197536676937]",Clase 2
$X_{1841}$,14.726739924347726,18.574097151399577,3.3790142223688875,"[14.726739924347726, 18.574097151399577, 3.3790142223688875]",Clase 2
$X_{1842}$,3.457517476697646,3.6641038867990545,-18.944075121243298,"[3.457517476697646, 3.6641038867990545, -18.944075121243298]",Clase 2
$X_{1843}$,-13.013485279035688,16.126293727692286,9.139376905209993,"[-13.013485279035688, 16.126293727692286, 9.139376905209993]",Clase 2
$X_{1844}$,-17.647640413624558,18.28990038073031,-16.49908976762655,"[-17.647640413624558, 18.28990038073031, -16.49908976762655]",Clase 2
$X_{1845}$,1.1745169495420562,15.213956741086832,0.17977898446588014,"[1.1745169495420562, 15.213956741086832, 0.17977898446588014]",Clase 2
$X_{1846}$,-18.668054880125293,-2.169992302015558,-14.909080713418707,"[-18.668054880125293, -2.169992302015558, -14.909080713418707]",Clase 2
$X_{1847}$,6.701432745744498,1.641138952192712,-19.284336928601586,"[6.701432745744498, 1.641138952192712, -19.284336928601586]",Clase 2
$X_{1848}$,2.1183620804447933,14.800232042090627,-6.930008409009925,"[2.1183620804447933, 14.800232042090627, -6.930008409009925]",Clase 2
$X_{1849}$,10.465375335065016,19.56132782419796,4.810604815336671,"[10.465375335065016, 19.56132782419796, 4.810604815336671]",Clase 2
$X_{1850}$,2.5390996836149213,-2.7946028382767487,-10.39877775396059,"[2.5390996836149213, -2.7946028382767487, -10.39877775396059]",Clase 2
$X_{1851}$,8.126008980604439,-1.357773480862086,-17.020899585827586,"[8.126008980604439, -1.357773480862086, -17.020899585827586]",Clase 2
$X_{1852}$,-15.229798330611914,15.122017930767797,-0.34602355199058366,"[-15.229798330611914, 15.122017930767797, -0.34602355199058366]",Clase 2
$X_{1853}$,-11.48891963104209,15.125260222872107,-4.156227553080786,"[-11.48891963104209, 15.125260222872107, -4.156227553080786]",Clase 2
$X_{1854}$,8.833341955336742,10.97792740572697,-4.816049186295386,"[8.833341955336742, 10.97792740572697, -4.816049186295386]",Clase 2
$X_{1855}$,-17.042354457816288,5.5915374670803,1.146907938439977,"[-17.042354457816288, 5.5915374670803, 1.146907938439977]",Clase 2
$X_{1856}$,2.8631240837913055,-13.877131988005607,-18.46190956263903,"[2.8631240837913055, -13.877131988005607, -18.46190956263903]",Clase 2
$X_{1857}$,-0.8896642536522776,15.73361325788457,0.6647387363190234,"[-0.8896642536522776, 15.73361325788457, 0.6647387363190234]",Clase 2
$X_{1858}$,-0.30825386569563307,-6.722612847404665,-14.856596057276356,"[-0.30825386569563307, -6.722612847404665, -14.856596057276356]",Clase 2
$X_{1859}$,-7.531560491219418,13.223500987209675,-19.987687819216227,"[-7.531560491219418, 13.223500987209675, -19.987687819216227]",Clase 2
$X_{1860}$,-10.334655855368604,16.320724067008847,-3.183989394833631,"[-10.334655855368604, 16.320724067008847, -3.183989394833631]",Clase 2
$X_{1861}$,-10.588514426037715,17.444326325341542,-9.933603990193838,"[-10.588514426037715, 17.444326325341542, -9.933603990193838]",Clase 2
$X_{1862}$,-15.966509672725845,17.3033684877387,-17.935963513288264,"[-15.966509672725845, 17.3033684877387, -17.935963513288264]",Clase 2
$X_{1863}$,10.038171992754332,13.304715221862715,-14.417813795616329,"[10.038171992754332, 13.304715221862715, -14.417813795616329]",Clase 2
