,Coordenada $x_{1}$,Coordenada $x_{2}$,Valor de la Función,Abscisas del Punto,Punto Completo
$X_{2141}$,8.949716501987037,-1.1857030557931978,-11.661060728575373,"[8.949716501987037, -1.1857030557931978]","[8.949716501987037, -1.1857030557931978, -11.661060728575373]"
$X_{2142}$,13.50048689904667,19.435674523725517,42.71156799938311,"[13.50048689904667, 19.435674523725517]","[13.50048689904667, 19.435674523725517, 42.71156799938311]"
$X_{2143}$,-12.68154446548714,19.737812954446667,122.29671634051964,"[-12.68154446548714, 19.737812954446667]","[-12.68154446548714, 19.737812954446667, 122.29671634051964]"
$X_{2144}$,-9.480633104347076,-8.361221016420366,-27.91317509753486,"[-9.480633104347076, -8.361221016420366]","[-9.480633104347076, -8.361221016420366, -27.91317509753486]"
$X_{2145}$,13.023924208919958,-1.2982174635560284,-67.07198849296529,"[13.023924208919958, -1.2982174635560284]","[13.023924208919958, -1.2982174635560284, -67.07198849296529]"
$X_{2146}$,16.56034910603551,3.1428879904936977,-1.8660569698675644,"[16.56034910603551, 3.1428879904936977]","[16.56034910603551, 3.1428879904936977, -1.8660569698675644]"
$X_{2147}$,19.56517838878056,-7.379132325937849,-134.29073997827714,"[19.56517838878056, -7.379132325937849]","[19.56517838878056, -7.379132325937849, -134.29073997827714]"
$X_{2148}$,-5.132122670067707,-5.914409502315564,14.895893065903397,"[-5.132122670067707, -5.914409502315564]","[-5.132122670067707, -5.914409502315564, 14.895893065903397]"
$X_{2149}$,9.009328981871946,-9.314125258828984,-55.090519502975965,"[9.009328981871946, -9.314125258828984]","[9.009328981871946, -9.314125258828984, -55.090519502975965]"
$X_{2150}$,-5.6596262734022815,5.14073478013518,45.8139420326535,"[-5.6596262734022815, 5.14073478013518]","[-5.6596262734022815, 5.14073478013518, 45.8139420326535]"
$X_{2151}$,-12.478613035758324,17.66452846426221,165.58364719888874,"[-12.478613035758324, 17.66452846426221]","[-12.478613035758324, 17.66452846426221, 165.58364719888874]"
$X_{2152}$,15.055962178000122,-4.461928292750784,-47.67122665365051,"[15.055962178000122, -4.461928292750784]","[15.055962178000122, -4.461928292750784, -47.67122665365051]"
$X_{2153}$,11.051934068813352,13.717795024548856,6.493356773425674,"[11.051934068813352, 13.717795024548856]","[11.051934068813352, 13.717795024548856, 6.493356773425674]"
$X_{2154}$,-5.144120147225557,-12.924120027547602,-86.08043371640258,"[-5.144120147225557, -12.924120027547602]","[-5.144120147225557, -12.924120027547602, -86.08043371640258]"
$X_{2155}$,14.606976600365513,-8.212968326936654,-119.67940750143171,"[14.606976600365513, -8.212968326936654]","[14.606976600365513, -8.212968326936654, -119.67940750143171]"
$X_{2156}$,-11.746561318463836,7.836552162565052,122.16398759324997,"[-11.746561318463836, 7.836552162565052]","[-11.746561318463836, 7.836552162565052, 122.16398759324997]"
$X_{2157}$,7.865319617787016,-0.5092880514054627,-46.993989185758316,"[7.865319617787016, -0.5092880514054627]","[7.865319617787016, -0.5092880514054627, -46.993989185758316]"
$X_{2158}$,-2.511962884495521,-4.529856704999382,-51.2314673282248,"[-2.511962884495521, -4.529856704999382]","[-2.511962884495521, -4.529856704999382, -51.2314673282248]"
$X_{2159}$,19.191448681747353,-6.26113526093015,-111.56707847317398,"[19.191448681747353, -6.26113526093015]","[19.191448681747353, -6.26113526093015, -111.56707847317398]"
$X_{2160}$,17.521289866758366,-19.327302816061707,-134.6592879902881,"[17.521289866758366, -19.327302816061707]","[17.521289866758366, -19.327302816061707, -134.6592879902881]"
$X_{2161}$,-7.059155100979062,12.171770686071063,44.634842559641775,"[-7.059155100979062, 12.171770686071063]","[-7.059155100979062, 12.171770686071063, 44.634842559641775]"
$X_{2162}$,-6.742935805577531,8.461739655469906,105.59157721209817,"[-6.742935805577531, 8.461739655469906]","[-6.742935805577531, 8.461739655469906, 105.59157721209817]"
$X_{2163}$,7.182458101163576,4.6923306591008895,4.688626207161954,"[7.182458101163576, 4.6923306591008895]","[7.182458101163576, 4.6923306591008895, 4.688626207161954]"
$X_{2164}$,-7.965114391401414,-1.1248277893786032,53.916689826312606,"[-7.965114391401414, -1.1248277893786032]","[-7.965114391401414, -1.1248277893786032, 53.916689826312606]"
$X_{2165}$,18.18814420307549,-2.444272353148868,-33.42291430067996,"[18.18814420307549, -2.444272353148868]","[18.18814420307549, -2.444272353148868, -33.42291430067996]"
$X_{2166}$,10.770919768300597,16.97340794533168,52.602945682433784,"[10.770919768300597, 16.97340794533168]","[10.770919768300597, 16.97340794533168, 52.602945682433784]"
$X_{2167}$,-19.57298663968715,16.86384968235702,137.52975991688882,"[-19.57298663968715, 16.86384968235702]","[-19.57298663968715, 16.86384968235702, 137.52975991688882]"
$X_{2168}$,-16.075500110272927,14.64048149793846,114.3320487390225,"[-16.075500110272927, 14.64048149793846]","[-16.075500110272927, 14.64048149793846, 114.3320487390225]"
$X_{2169}$,-2.884951790062445,-13.162142303463211,-11.656741026306605,"[-2.884951790062445, -13.162142303463211]","[-2.884951790062445, -13.162142303463211, -11.656741026306605]"
$X_{2170}$,-3.855545932150214,15.475863137209217,142.44327265400747,"[-3.855545932150214, 15.475863137209217]","[-3.855545932150214, 15.475863137209217, 142.44327265400747]"
$X_{2171}$,-12.333397739162933,-15.969160803837825,-59.69998063754443,"[-12.333397739162933, -15.969160803837825]","[-12.333397739162933, -15.969160803837825, -59.69998063754443]"
$X_{2172}$,10.698360843272447,9.318863156054956,-1.08817662451521,"[10.698360843272447, 9.318863156054956]","[10.698360843272447, 9.318863156054956, -1.08817662451521]"
$X_{2173}$,-14.03489940182077,-18.62636490046068,-78.55420026459046,"[-14.03489940182077, -18.62636490046068]","[-14.03489940182077, -18.62636490046068, -78.55420026459046]"
$X_{2174}$,-7.126120898314516,11.335619416739824,41.795372309886744,"[-7.126120898314516, 11.335619416739824]","[-7.126120898314516, 11.335619416739824, 41.795372309886744]"
$X_{2175}$,12.895878416695602,-10.96175515127355,-99.5813920467783,"[12.895878416695602, -10.96175515127355]","[12.895878416695602, -10.96175515127355, -99.5813920467783]"
$X_{2176}$,2.657755880519659,5.107035454264274,22.28511744628085,"[2.657755880519659, 5.107035454264274]","[2.657755880519659, 5.107035454264274, 22.28511744628085]"
$X_{2177}$,-7.144514495418965,-6.9500298376493,1.749136706556329,"[-7.144514495418965, -6.9500298376493]","[-7.144514495418965, -6.9500298376493, 1.749136706556329]"
$X_{2178}$,18.470455215526854,-2.8059536476098934,-109.74134601890017,"[18.470455215526854, -2.8059536476098934]","[18.470455215526854, -2.8059536476098934, -109.74134601890017]"
$X_{2179}$,-18.082627905916084,-5.892493563290007,38.021966245127246,"[-18.082627905916084, -5.892493563290007]","[-18.082627905916084, -5.892493563290007, 38.021966245127246]"
$X_{2180}$,-6.675884181453551,2.349454396443246,9.10739019587767,"[-6.675884181453551, 2.349454396443246]","[-6.675884181453551, 2.349454396443246, 9.10739019587767]"
$X_{2181}$,13.017912144488932,-15.382784388998893,-81.05712840527224,"[13.017912144488932, -15.382784388998893]","[13.017912144488932, -15.382784388998893, -81.05712840527224]"
$X_{2182}$,9.30770615661704,-17.682142888830548,-90.8077786298947,"[9.30770615661704, -17.682142888830548]","[9.30770615661704, -17.682142888830548, -90.8077786298947]"
$X_{2183}$,-8.514157292666136,-2.0113502668892167,-19.433857416256068,"[-8.514157292666136, -2.0113502668892167]","[-8.514157292666136, -2.0113502668892167, -19.433857416256068]"
$X_{2184}$,18.532144059935035,11.684644731305525,18.98053737307673,"[18.532144059935035, 11.684644731305525]","[18.532144059935035, 11.684644731305525, 18.98053737307673]"
$X_{2185}$,19.247137286584454,18.00699415524725,5.6001172369294,"[19.247137286584454, 18.00699415524725]","[19.247137286584454, 18.00699415524725, 5.6001172369294]"
$X_{2186}$,-5.394395066495727,12.20803825965153,81.80554197063555,"[-5.394395066495727, 12.20803825965153]","[-5.394395066495727, 12.20803825965153, 81.80554197063555]"
$X_{2187}$,-15.331191166235385,-5.92422309509268,-25.01614021120232,"[-15.331191166235385, -5.92422309509268]","[-15.331191166235385, -5.92422309509268, -25.01614021120232]"
$X_{2188}$,17.63230683921332,8.42651154080809,-32.50642759704935,"[17.63230683921332, 8.42651154080809]","[17.63230683921332, 8.42651154080809, -32.50642759704935]"
$X_{2189}$,-0.9452397924904616,-17.845234819216884,-53.34412751581826,"[-0.9452397924904616, -17.845234819216884]","[-0.9452397924904616, -17.845234819216884, -53.34412751581826]"
$X_{2190}$,-12.81677059090792,15.311302789370643,167.65775759529885,"[-12.81677059090792, 15.311302789370643]","[-12.81677059090792, 15.311302789370643, 167.65775759529885]"
$X_{2191}$,4.942467942491994,14.024386600958216,19.74986595598213,"[4.942467942491994, 14.024386600958216]","[4.942467942491994, 14.024386600958216, 19.74986595598213]"
$X_{2192}$,-4.99287430602546,-2.644880679952557,21.61024335718701,"[-4.99287430602546, -2.644880679952557]","[-4.99287430602546, -2.644880679952557, 21.61024335718701]"
$X_{2193}$,9.32903342438214,-8.779225275268828,-112.3747052997546,"[9.32903342438214, -8.779225275268828]","[9.32903342438214, -8.779225275268828, -112.3747052997546]"
$X_{2194}$,-8.407821042068914,-5.600474435619102,48.273209039300994,"[-8.407821042068914, -5.600474435619102]","[-8.407821042068914, -5.600474435619102, 48.273209039300994]"
$X_{2195}$,-8.923813956907573,0.2715743162755615,6.293935289166978,"[-8.923813956907573, 0.2715743162755615]","[-8.923813956907573, 0.2715743162755615, 6.293935289166978]"
$X_{2196}$,18.75135904776768,-9.31307091004616,-111.81540909647765,"[18.75135904776768, -9.31307091004616]","[18.75135904776768, -9.31307091004616, -111.81540909647765]"
$X_{2197}$,11.220018972775222,1.8069572158483709,-36.21116234646712,"[11.220018972775222, 1.8069572158483709]","[11.220018972775222, 1.8069572158483709, -36.21116234646712]"
$X_{2198}$,-10.132643484861031,-11.401017129440824,26.233628966108576,"[-10.132643484861031, -11.401017129440824]","[-10.132643484861031, -11.401017129440824, 26.233628966108576]"
$X_{2199}$,7.223815671225438,14.844356925655461,93.02648699038343,"[7.223815671225438, 14.844356925655461]","[7.223815671225438, 14.844356925655461, 93.02648699038343]"
$X_{2200}$,-8.28916743230575,-3.4790315466363992,-22.157941474920385,"[-8.28916743230575, -3.4790315466363992]","[-8.28916743230575, -3.4790315466363992, -22.157941474920385]"
$X_{2201}$,6.628822192097562,13.774604156382168,90.81988318452771,"[6.628822192097562, 13.774604156382168]","[6.628822192097562, 13.774604156382168, 90.81988318452771]"
$X_{2202}$,-11.194017379485803,18.263196008003845,170.12714344033407,"[-11.194017379485803, 18.263196008003845]","[-11.194017379485803, 18.263196008003845, 170.12714344033407]"
$X_{2203}$,-11.845541404324177,-2.3237982808633575,79.78206082495674,"[-11.845541404324177, -2.3237982808633575]","[-11.845541404324177, -2.3237982808633575, 79.78206082495674]"
$X_{2204}$,-18.719945847848702,-8.124946708185794,-9.219717823686082,"[-18.719945847848702, -8.124946708185794]","[-18.719945847848702, -8.124946708185794, -9.219717823686082]"
$X_{2205}$,-3.6686113381464125,-16.426950210984298,-91.71492076790148,"[-3.6686113381464125, -16.426950210984298]","[-3.6686113381464125, -16.426950210984298, -91.71492076790148]"
$X_{2206}$,-2.262977500027734,17.33702883828098,59.34172585180421,"[-2.262977500027734, 17.33702883828098]","[-2.262977500027734, 17.33702883828098, 59.34172585180421]"
$X_{2207}$,-7.988878964042128,7.683050677377867,114.8909269190975,"[-7.988878964042128, 7.683050677377867]","[-7.988878964042128, 7.683050677377867, 114.8909269190975]"
$X_{2208}$,-19.747800095952822,2.081876738356474,56.11726795155408,"[-19.747800095952822, 2.081876738356474]","[-19.747800095952822, 2.081876738356474, 56.11726795155408]"
$X_{2209}$,-3.9684179943503786,-2.1958518930073936,57.302835903875774,"[-3.9684179943503786, -2.1958518930073936]","[-3.9684179943503786, -2.1958518930073936, 57.302835903875774]"
$X_{2210}$,-3.469874639688996,15.062272160114489,79.15396993979925,"[-3.469874639688996, 15.062272160114489]","[-3.469874639688996, 15.062272160114489, 79.15396993979925]"
$X_{2211}$,-16.32811478902976,-8.313363927460863,-14.657215101256112,"[-16.32811478902976, -8.313363927460863]","[-16.32811478902976, -8.313363927460863, -14.657215101256112]"
$X_{2212}$,-16.026996726581864,-19.583394658677122,-4.700847066688944,"[-16.026996726581864, -19.583394658677122]","[-16.026996726581864, -19.583394658677122, -4.700847066688944]"
$X_{2213}$,-15.714051797069878,11.865720653748983,109.76801355607,"[-15.714051797069878, 11.865720653748983]","[-15.714051797069878, 11.865720653748983, 109.76801355607]"
$X_{2214}$,5.57471215479136,3.4834373312780222,52.76368528186097,"[5.57471215479136, 3.4834373312780222]","[5.57471215479136, 3.4834373312780222, 52.76368528186097]"
$X_{2215}$,16.23522241102856,-2.7560510700523366,-64.61552477129214,"[16.23522241102856, -2.7560510700523366]","[16.23522241102856, -2.7560510700523366, -64.61552477129214]"
$X_{2216}$,-8.238314995497422,12.286233813019265,139.54345503179783,"[-8.238314995497422, 12.286233813019265]","[-8.238314995497422, 12.286233813019265, 139.54345503179783]"
$X_{2217}$,-18.20159742572831,-3.1968597115136035,21.096799216850265,"[-18.20159742572831, -3.1968597115136035]","[-18.20159742572831, -3.1968597115136035, 21.096799216850265]"
$X_{2218}$,-17.04774191519717,-18.323253353844535,-0.43032947835820323,"[-17.04774191519717, -18.323253353844535]","[-17.04774191519717, -18.323253353844535, -0.43032947835820323]"
$X_{2219}$,-5.462970064724972,15.303096438894379,106.1783935010764,"[-5.462970064724972, 15.303096438894379]","[-5.462970064724972, 15.303096438894379, 106.1783935010764]"
$X_{2220}$,15.761766316073327,-11.492938376730004,-90.1832377299669,"[15.761766316073327, -11.492938376730004]","[15.761766316073327, -11.492938376730004, -90.1832377299669]"
$X_{2221}$,11.487557790611696,-18.55877282845478,-127.60962164997979,"[11.487557790611696, -18.55877282845478]","[11.487557790611696, -18.55877282845478, -127.60962164997979]"
$X_{2222}$,-7.146061611597201,17.208268491887218,167.25759670618368,"[-7.146061611597201, 17.208268491887218]","[-7.146061611597201, 17.208268491887218, 167.25759670618368]"
$X_{2223}$,-18.06762582210862,12.70817305345529,168.8855089347743,"[-18.06762582210862, 12.70817305345529]","[-18.06762582210862, 12.70817305345529, 168.8855089347743]"
$X_{2224}$,1.99478580508098,-10.097056892698987,-86.18882237097324,"[1.99478580508098, -10.097056892698987]","[1.99478580508098, -10.097056892698987, -86.18882237097324]"
$X_{2225}$,15.49968457574034,-8.536547558697798,-122.27296665580704,"[15.49968457574034, -8.536547558697798]","[15.49968457574034, -8.536547558697798, -122.27296665580704]"
$X_{2226}$,-1.051479695421751,-13.149109015886374,-35.06567102923484,"[-1.051479695421751, -13.149109015886374]","[-1.051479695421751, -13.149109015886374, -35.06567102923484]"
$X_{2227}$,-6.207416557322251,-16.00716559874101,-96.16179360011336,"[-6.207416557322251, -16.00716559874101]","[-6.207416557322251, -16.00716559874101, -96.16179360011336]"
$X_{2228}$,-12.204825866023508,4.68715022627233,77.58993570005214,"[-12.204825866023508, 4.68715022627233]","[-12.204825866023508, 4.68715022627233, 77.58993570005214]"
$X_{2229}$,5.937122755923717,1.60110604889422,19.845012347859395,"[5.937122755923717, 1.60110604889422]","[5.937122755923717, 1.60110604889422, 19.845012347859395]"
$X_{2230}$,-18.067562001573997,-2.3411270065980787,69.08264893992161,"[-18.067562001573997, -2.3411270065980787]","[-18.067562001573997, -2.3411270065980787, 69.08264893992161]"
$X_{2231}$,-6.5191885210935965,16.151130563177773,117.87915570486868,"[-6.5191885210935965, 16.151130563177773]","[-6.5191885210935965, 16.151130563177773, 117.87915570486868]"
$X_{2232}$,6.0317937390038345,0.1934763413922127,13.111795845853905,"[6.0317937390038345, 0.1934763413922127]","[6.0317937390038345, 0.1934763413922127, 13.111795845853905]"
$X_{2233}$,16.515210005718764,-8.827770758734115,-98.10365922171047,"[16.515210005718764, -8.827770758734115]","[16.515210005718764, -8.827770758734115, -98.10365922171047]"
$X_{2234}$,-6.6922497106546786,15.206150086424365,126.35575341093201,"[-6.6922497106546786, 15.206150086424365]","[-6.6922497106546786, 15.206150086424365, 126.35575341093201]"
$X_{2235}$,-18.564851869911617,2.3817120453017218,44.5287968231718,"[-18.564851869911617, 2.3817120453017218]","[-18.564851869911617, 2.3817120453017218, 44.5287968231718]"
$X_{2236}$,0.5353180822333528,6.9365382981716515,62.148118393625616,"[0.5353180822333528, 6.9365382981716515]","[0.5353180822333528, 6.9365382981716515, 62.148118393625616]"
$X_{2237}$,-8.710534431187718,16.372334141801026,79.87686447671078,"[-8.710534431187718, 16.372334141801026]","[-8.710534431187718, 16.372334141801026, 79.87686447671078]"
$X_{2238}$,3.0630459406828514,11.501785823039906,12.243097341220427,"[3.0630459406828514, 11.501785823039906]","[3.0630459406828514, 11.501785823039906, 12.243097341220427]"
$X_{2239}$,-5.004632211759127,3.1615867332191385,86.43288097359962,"[-5.004632211759127, 3.1615867332191385]","[-5.004632211759127, 3.1615867332191385, 86.43288097359962]"
$X_{2240}$,1.8856769752464118,-14.806075509932178,-43.12269197581448,"[1.8856769752464118, -14.806075509932178]","[1.8856769752464118, -14.806075509932178, -43.12269197581448]"
$X_{2241}$,9.367354138942112,-18.18564858621943,-127.4385816950694,"[9.367354138942112, -18.18564858621943]","[9.367354138942112, -18.18564858621943, -127.4385816950694]"
$X_{2242}$,-18.21624558304046,17.149596699020144,124.10071631685173,"[-18.21624558304046, 17.149596699020144]","[-18.21624558304046, 17.149596699020144, 124.10071631685173]"
$X_{2243}$,0.3788770797140302,15.4785744955907,89.26838155021002,"[0.3788770797140302, 15.4785744955907]","[0.3788770797140302, 15.4785744955907, 89.26838155021002]"
$X_{2244}$,-15.025367270731685,-6.580108495885163,8.577896081104031,"[-15.025367270731685, -6.580108495885163]","[-15.025367270731685, -6.580108495885163, 8.577896081104031]"
$X_{2245}$,3.063837873999354,15.272501625147669,77.88328919220433,"[3.063837873999354, 15.272501625147669]","[3.063837873999354, 15.272501625147669, 77.88328919220433]"
$X_{2246}$,-17.623846462225046,11.818453964678536,170.2705013800482,"[-17.623846462225046, 11.818453964678536]","[-17.623846462225046, 11.818453964678536, 170.2705013800482]"
$X_{2247}$,5.878500460071578,1.9591915607978052,41.71844652329285,"[5.878500460071578, 1.9591915607978052]","[5.878500460071578, 1.9591915607978052, 41.71844652329285]"
$X_{2248}$,-4.783948706582288,5.539730907851403,19.062944905891293,"[-4.783948706582288, 5.539730907851403]","[-4.783948706582288, 5.539730907851403, 19.062944905891293]"
$X_{2249}$,-11.601164174314022,16.61846186909478,171.46320779106526,"[-11.601164174314022, 16.61846186909478]","[-11.601164174314022, 16.61846186909478, 171.46320779106526]"
$X_{2250}$,-14.121398202249601,0.8068849875608564,86.41665343802279,"[-14.121398202249601, 0.8068849875608564]","[-14.121398202249601, 0.8068849875608564, 86.41665343802279]"
$X_{2251}$,-15.586093142125371,1.0212871667006311,22.58974052953701,"[-15.586093142125371, 1.0212871667006311]","[-15.586093142125371, 1.0212871667006311, 22.58974052953701]"
$X_{2252}$,-19.873921759811136,6.192918844186913,109.98548063506979,"[-19.873921759811136, 6.192918844186913]","[-19.873921759811136, 6.192918844186913, 109.98548063506979]"
$X_{2253}$,8.805501128839527,8.282597309089404,49.590007335074546,"[8.805501128839527, 8.282597309089404]","[8.805501128839527, 8.282597309089404, 49.590007335074546]"
$X_{2254}$,-13.054500804020165,18.6724337705743,115.34688973535647,"[-13.054500804020165, 18.6724337705743]","[-13.054500804020165, 18.6724337705743, 115.34688973535647]"
$X_{2255}$,14.216142619496694,-19.9690479457557,-140.63037857375306,"[14.216142619496694, -19.9690479457557]","[14.216142619496694, -19.9690479457557, -140.63037857375306]"
$X_{2256}$,19.053940020832528,5.621785894619805,-21.707959598468573,"[19.053940020832528, 5.621785894619805]","[19.053940020832528, 5.621785894619805, -21.707959598468573]"
$X_{2257}$,6.495549809144329,-0.4299119230016828,9.353774754211845,"[6.495549809144329, -0.4299119230016828]","[6.495549809144329, -0.4299119230016828, 9.353774754211845]"
$X_{2258}$,-7.406671273637123,-9.167864201667859,6.508184783554874,"[-7.406671273637123, -9.167864201667859]","[-7.406671273637123, -9.167864201667859, 6.508184783554874]"
$X_{2259}$,-8.84243551573415,-14.614405413280608,-6.94309929602138,"[-8.84243551573415, -14.614405413280608]","[-8.84243551573415, -14.614405413280608, -6.94309929602138]"
$X_{2260}$,18.57555591651512,17.33131483089531,6.477310298817613,"[18.57555591651512, 17.33131483089531]","[18.57555591651512, 17.33131483089531, 6.477310298817613]"
$X_{2261}$,-9.42409658898779,17.06118469270571,96.9953661253554,"[-9.42409658898779, 17.06118469270571]","[-9.42409658898779, 17.06118469270571, 96.9953661253554]"
$X_{2262}$,18.53788150923365,-17.041787723134505,-147.3419410251577,"[18.53788150923365, -17.041787723134505]","[18.53788150923365, -17.041787723134505, -147.3419410251577]"
$X_{2263}$,0.6208164492346242,-3.77104755263721,30.733715854914156,"[0.6208164492346242, -3.77104755263721]","[0.6208164492346242, -3.77104755263721, 30.733715854914156]"
$X_{2264}$,9.772336815720877,-8.984247452096291,-56.788631008388194,"[9.772336815720877, -8.984247452096291]","[9.772336815720877, -8.984247452096291, -56.788631008388194]"
$X_{2265}$,7.875601002709786,15.38303244965293,67.39378688944554,"[7.875601002709786, 15.38303244965293]","[7.875601002709786, 15.38303244965293, 67.39378688944554]"
$X_{2266}$,-6.052863997070457,-7.9488524488276155,19.78659399321908,"[-6.052863997070457, -7.9488524488276155]","[-6.052863997070457, -7.9488524488276155, 19.78659399321908]"
$X_{2267}$,14.180283511504129,1.271804697658247,0.9768242089209309,"[14.180283511504129, 1.271804697658247]","[14.180283511504129, 1.271804697658247, 0.9768242089209309]"
$X_{2268}$,9.346164613291528,14.181316600934935,65.11650601325354,"[9.346164613291528, 14.181316600934935]","[9.346164613291528, 14.181316600934935, 65.11650601325354]"
$X_{2269}$,-16.194718365313854,6.77132571812766,67.45617288809247,"[-16.194718365313854, 6.77132571812766]","[-16.194718365313854, 6.77132571812766, 67.45617288809247]"
$X_{2270}$,-1.6772666504416058,12.252309386398643,102.22822001993583,"[-1.6772666504416058, 12.252309386398643]","[-1.6772666504416058, 12.252309386398643, 102.22822001993583]"
$X_{2271}$,-1.9557887608199565,4.366533970573123,14.859544217638533,"[-1.9557887608199565, 4.366533970573123]","[-1.9557887608199565, 4.366533970573123, 14.859544217638533]"
$X_{2272}$,15.265278642429777,1.265039265845008,-54.403688864765286,"[15.265278642429777, 1.265039265845008]","[15.265278642429777, 1.265039265845008, -54.403688864765286]"
$X_{2273}$,-12.137701120267831,-8.05650900923018,26.43820324418681,"[-12.137701120267831, -8.05650900923018]","[-12.137701120267831, -8.05650900923018, 26.43820324418681]"
$X_{2274}$,12.769820364439404,-14.885687001020562,-124.19761936060218,"[12.769820364439404, -14.885687001020562]","[12.769820364439404, -14.885687001020562, -124.19761936060218]"
$X_{2275}$,-10.208894236782214,9.922967875657772,94.24940722536346,"[-10.208894236782214, 9.922967875657772]","[-10.208894236782214, 9.922967875657772, 94.24940722536346]"
$X_{2276}$,-15.068078610217452,-15.308536143417712,-40.457049659650096,"[-15.068078610217452, -15.308536143417712]","[-15.068078610217452, -15.308536143417712, -40.457049659650096]"
$X_{2277}$,-6.409132615774418,-14.568740875677895,-35.21468451849838,"[-6.409132615774418, -14.568740875677895]","[-6.409132615774418, -14.568740875677895, -35.21468451849838]"
$X_{2278}$,-8.042424087320352,17.902573884793256,112.89930104004705,"[-8.042424087320352, 17.902573884793256]","[-8.042424087320352, 17.902573884793256, 112.89930104004705]"
$X_{2279}$,-6.332939250534931,7.76966785976683,91.60308261630499,"[-6.332939250534931, 7.76966785976683]","[-6.332939250534931, 7.76966785976683, 91.60308261630499]"
$X_{2280}$,14.831726291075974,19.293978837032547,83.18623865308672,"[14.831726291075974, 19.293978837032547]","[14.831726291075974, 19.293978837032547, 83.18623865308672]"
$X_{2281}$,-3.7433475463309627,3.2297296281500536,39.27771832520934,"[-3.7433475463309627, 3.2297296281500536]","[-3.7433475463309627, 3.2297296281500536, 39.27771832520934]"
$X_{2282}$,-0.9586928568853814,13.407535597286063,107.02835003747491,"[-0.9586928568853814, 13.407535597286063]","[-0.9586928568853814, 13.407535597286063, 107.02835003747491]"
$X_{2283}$,-19.891292339176395,7.9776500196616205,65.80090838724784,"[-19.891292339176395, 7.9776500196616205]","[-19.891292339176395, 7.9776500196616205, 65.80090838724784]"
$X_{2284}$,3.4684861505560036,-1.4773840437582741,19.34650047104325,"[3.4684861505560036, -1.4773840437582741]","[3.4684861505560036, -1.4773840437582741, 19.34650047104325]"
$X_{2285}$,14.091607056958324,-14.00630500609839,-121.7806576828005,"[14.091607056958324, -14.00630500609839]","[14.091607056958324, -14.00630500609839, -121.7806576828005]"
$X_{2286}$,-6.442984280681646,-2.6110239486195788,57.34981918616687,"[-6.442984280681646, -2.6110239486195788]","[-6.442984280681646, -2.6110239486195788, 57.34981918616687]"
$X_{2287}$,-3.60210354856396,-0.4699315495948788,41.51644617081321,"[-3.60210354856396, -0.4699315495948788]","[-3.60210354856396, -0.4699315495948788, 41.51644617081321]"
$X_{2288}$,15.241366834009888,-3.7918069440838487,-97.609680413658,"[15.241366834009888, -3.7918069440838487]","[15.241366834009888, -3.7918069440838487, -97.609680413658]"
$X_{2289}$,7.465603801201667,0.7098213401900786,-56.58135638454948,"[7.465603801201667, 0.7098213401900786]","[7.465603801201667, 0.7098213401900786, -56.58135638454948]"
$X_{2290}$,-8.475202470453427,12.570093798988545,67.16006690419471,"[-8.475202470453427, 12.570093798988545]","[-8.475202470453427, 12.570093798988545, 67.16006690419471]"
$X_{2291}$,9.26686757999413,-12.725433856817215,-101.75423881923307,"[9.26686757999413, -12.725433856817215]","[9.26686757999413, -12.725433856817215, -101.75423881923307]"
$X_{2292}$,-12.821622604293136,8.971531146638743,47.57965927737074,"[-12.821622604293136, 8.971531146638743]","[-12.821622604293136, 8.971531146638743, 47.57965927737074]"
$X_{2293}$,17.331180522187502,-9.651285544977135,-90.95640397346536,"[17.331180522187502, -9.651285544977135]","[17.331180522187502, -9.651285544977135, -90.95640397346536]"
$X_{2294}$,18.937269074071096,-6.9451040252451435,-73.60797805598011,"[18.937269074071096, -6.9451040252451435]","[18.937269074071096, -6.9451040252451435, -73.60797805598011]"
$X_{2295}$,5.281374152103595,-11.473791755973624,-108.00735916773476,"[5.281374152103595, -11.473791755973624]","[5.281374152103595, -11.473791755973624, -108.00735916773476]"
$X_{2296}$,8.834357687367248,16.525797739519092,53.40857965829123,"[8.834357687367248, 16.525797739519092]","[8.834357687367248, 16.525797739519092, 53.40857965829123]"
$X_{2297}$,15.482508818080014,15.380936265580281,33.88484387231568,"[15.482508818080014, 15.380936265580281]","[15.482508818080014, 15.380936265580281, 33.88484387231568]"
$X_{2298}$,9.146137819051589,10.160557115575696,16.22330744300103,"[9.146137819051589, 10.160557115575696]","[9.146137819051589, 10.160557115575696, 16.22330744300103]"
$X_{2299}$,13.524187097770792,10.510024970015333,-23.504534496155355,"[13.524187097770792, 10.510024970015333]","[13.524187097770792, 10.510024970015333, -23.504534496155355]"
$X_{2300}$,-14.495044569496782,-10.575630037165569,-33.76690598897328,"[-14.495044569496782, -10.575630037165569]","[-14.495044569496782, -10.575630037165569, -33.76690598897328]"
$X_{2301}$,9.45703087167644,-19.474737188324767,-138.04996247510553,"[9.45703087167644, -19.474737188324767]","[9.45703087167644, -19.474737188324767, -138.04996247510553]"
$X_{2302}$,10.228748848593536,10.270855016214966,-12.764922990476418,"[10.228748848593536, 10.270855016214966]","[10.228748848593536, 10.270855016214966, -12.764922990476418]"
$X_{2303}$,1.5664392105572063,12.493294810881174,43.43891353608289,"[1.5664392105572063, 12.493294810881174]","[1.5664392105572063, 12.493294810881174, 43.43891353608289]"
